,X,Y,Slice
847,191.0,114.0,109.0
848,500.0,124.0,109.0
849,206.0,148.0,109.0
850,107.0,157.0,109.0
851,15.0,161.0,109.0
852,192.0,161.0,109.0
853,422.0,161.0,109.0
854,164.0,162.0,109.0
855,378.0,162.0,109.0
856,140.0,163.0,109.0
857,519.0,163.0,109.0
858,83.0,166.0,109.0
859,257.0,166.0,109.0
860,282.0,166.0,109.0
861,72.0,167.0,109.0
862,300.0,167.0,109.0
863,326.0,170.0,109.0
864,449.0,170.0,109.0
865,215.0,172.0,109.0
866,175.0,174.0,109.0
867,376.0,178.0,109.0
868,103.0,179.0,109.0
869,356.0,181.0,109.0
870,285.0,183.0,109.0
871,309.0,185.0,109.0
872,340.0,190.0,109.0
873,184.0,192.0,109.0
874,411.0,194.0,109.0
875,395.0,197.0,109.0
876,426.0,198.0,109.0
877,357.0,199.0,109.0
878,126.0,200.0,109.0
879,343.0,204.0,109.0
880,367.0,213.0,109.0
881,122.0,214.0,109.0
882,348.0,217.0,109.0
883,424.0,218.0,109.0
884,119.0,230.0,109.0
885,150.0,230.0,109.0
886,78.0,234.0,109.0
887,97.0,241.0,109.0
888,389.0,242.0,109.0
889,372.0,243.0,109.0
890,13.0,245.0,109.0
891,348.0,246.0,109.0
892,312.0,251.0,109.0
893,86.0,252.0,109.0
894,111.0,253.0,109.0
895,235.0,255.0,109.0
896,190.0,256.0,109.0
897,208.0,256.0,109.0
898,296.0,256.0,109.0
899,146.0,258.0,109.0
900,64.0,266.0,109.0
901,92.0,272.0,109.0
902,285.0,275.0,109.0
903,33.0,276.0,109.0
904,122.0,281.0,109.0
905,74.0,283.0,109.0
906,146.0,284.0,109.0
907,162.0,297.0,109.0
908,54.0,300.0,109.0
909,358.0,300.0,109.0
910,96.0,301.0,109.0
911,321.0,301.0,109.0
912,66.0,305.0,109.0
913,497.0,316.0,109.0
914,63.0,317.0,109.0
915,137.0,317.0,109.0
916,189.0,318.0,109.0
917,100.0,320.0,109.0
918,361.0,320.0,109.0
919,116.0,322.0,109.0
920,151.0,323.0,109.0
921,338.0,323.0,109.0
922,122.0,332.0,109.0
923,320.0,332.0,109.0
924,105.0,334.0,109.0
925,234.0,334.0,109.0
926,480.0,334.0,109.0
927,188.0,336.0,109.0
928,90.0,340.0,109.0
929,345.0,341.0,109.0
930,110.0,344.0,109.0
931,374.0,347.0,109.0
932,83.0,353.0,109.0
933,153.0,354.0,109.0
934,340.0,359.0,109.0
935,126.0,360.0,109.0
936,389.0,363.0,109.0
937,93.0,367.0,109.0
938,55.0,369.0,109.0
939,496.0,372.0,109.0
940,138.0,407.0,109.0
941,415.0,410.0,109.0
942,375.0,423.0,109.0
943,394.0,425.0,109.0
944,84.0,427.0,109.0
945,456.0,427.0,109.0
946,485.0,427.0,109.0
947,428.0,428.0,109.0
948,412.0,429.0,109.0
949,180.0,433.0,109.0
950,17.0,437.0,109.0
951,160.0,437.0,109.0
952,301.0,438.0,109.0
953,145.0,439.0,109.0
954,393.0,439.0,109.0
955,228.0,440.0,109.0
956,486.0,440.0,109.0
957,406.0,441.0,109.0
958,453.0,441.0,109.0
959,86.0,445.0,109.0
960,103.0,447.0,109.0
961,179.0,448.0,109.0
962,201.0,450.0,109.0
963,437.0,450.0,109.0
964,24.0,451.0,109.0
965,150.0,451.0,109.0
966,387.0,453.0,109.0
967,314.0,456.0,109.0
968,118.0,457.0,109.0
969,16.0,461.0,109.0
970,132.0,465.0,109.0
971,429.0,467.0,109.0
972,161.0,491.0,109.0
973,114.0,492.0,109.0
974,388.0,493.0,109.0
975,484.0,493.0,109.0
976,221.0,495.0,109.0
977,223.0,516.0,109.0
978,86.0,519.0,109.0
979,194.0,519.0,109.0
980,354.0,519.0,109.0
981,370.0,519.0,109.0
982,393.0,519.0,109.0
983,46.0,0.0,136.0
984,59.0,0.0,136.0
985,77.0,0.0,136.0
986,129.0,0.0,136.0
987,196.0,0.0,136.0
988,264.0,0.0,136.0
989,329.0,0.0,136.0
990,406.0,0.0,136.0
991,452.0,0.0,136.0
992,499.0,0.0,136.0
993,519.0,0.0,136.0
